site_id,name,latitude,longitude,operator,n_refill_points,max_power_kw,connector_types,type_of_site,Carretera,Tipo_de_via
2024007439,B-Viladecavalls-001,41.562965,1.979195,IBERDROLA CLIENTES S.A.U,2,150.0,iec62196T2COMBO,,B-40,Autopista libre\Autovía
2024006386,"Getafe, Spain",40.289993,-3.695315,Tesla Spain SLU,8,150.0,iec62196T2|iec62196T2COMBO,openSpace,A-4,Autopista libre\Autovía
2024004704,E-C-Naron-001,43.520977,-8.187165,IBERDROLA CLIENTES S.A.U,2,22.0,iec62196T2,,FE-12,Multicarril
8W36WPPZMOSIEAXCJG00,San Sebastián de los Reyes - Centro Comercial Plaza Norte 2,40.54054,-3.61323,CHARG-ELECTRA SPAIN SL,8,200.0,iec62196T2COMBO,,A-1,Autopista libre\Autovía
JKHMEZLKUSYVS0TBANPL,"Repsol, GLP-Barcelona",41.561756,2.275572,REPSOL SOLUCIONES ENERGÉTICAS SA,2,22.17,iec62196T2,openSpace,AP-7N,Autopista peaje
2024004374,ACCIONA - Estacion autobuses Emisalba,38.99828,-1.847515,ACCIONA Recarga,4,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-31,Autopista libre\Autovía
2024001894,E-V-Mislata-002,39.474457,-0.420218,IBERDROLA CLIENTES S.A.U,2,22.0,iec62196T2,,V-30,Autopista libre\Autovía
2024000829,"Allego NISSAN ILERDAUTO, S.A.",41.62342,0.665058,Allego Spain S.L.U,2,50.0,chademo|iec62196T2COMBO,other,N-240,Multicarril
2024004950,E-SA-Aldeatejada-001,40.94343,-5.679997,IBERDROLA CLIENTES S.A.U,4,22.0,iec62196T2,openSpace,SA-20,Multicarril
2024002264,E-A-Albatera-001,38.17777,-0.868,IBERDROLA CLIENTES S.A.U,2,22.0,iec62196T2,onstreet,N-340,Carretera convencional
OSABU9PQEVETWKLI9ROY,TotalEnergies - Hotel Rest. Peru,39.47498,-5.858079,"TotalEnergies Charging Services España, SLU",6,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-5,Autopista libre\Autovía
2024007068,US_291_Ingenio,27.913538,-15.402281,"PLENOIL CANARIAS, S.L.U.",1,60.0,iec62196T2,onstreet,GC-1,Autopista libre\Autovía
2024006815,E-A-Aspe-006,38.351147,-0.771098,IBERDROLA CLIENTES S.A.U,4,22.0,iec62196T2,,N-325,Multicarril
2024005683,23XP22T3KKJCK00885,40.439495,-3.835697,"ENDESA X WAY, S.L.",2,11.0,iec62196T2,openSpace,M-40,Autopista libre\Autovía
2024007206,Marquès de Mulhacén,41.39441,2.114755,"BARCELONA DE SERVEIS MUNICIPALS, SA",1,3.6,domesticF|iec62196T2,inBuilding,B-20,Autopista libre\Autovía
QUD0QX4A8WTW1BTQCWRM,Ap. BSM - Marquès de Mulhacén,41.39441,2.114755,"BARCELONA DE SERVEIS MUNICIPALS, SA",8,7.2,domesticF|iec62196T2,inBuilding,B-20,Autopista libre\Autovía
2024005619,C6E15BCC22HCWNJPHL,39.90518,-4.017429,"ENDESA X WAY, S.L.",2,150.0,iec62196T2COMBO,openSpace,A-42,Autopista libre\Autovía
2024005625,C6E15BCC22GDTERDWQ,39.90518,-4.017429,"ENDESA X WAY, S.L.",2,150.0,iec62196T2COMBO,openSpace,A-42,Autopista libre\Autovía
IXSNIFTHW2OEIFBB9RUV,"C. Antonio José de Sucre, P.I. Melenara (Las Rubiesas)",27.998543,-15.388607,Consejo Insular de la Energía de Gran Canaria,2,100.0,iec62196T2COMBO,onstreet,GC-1,Autopista libre\Autovía
2024004546,Exe Isla Cartuja,37.41648,-6.0035505,"Galp Energía España, S.A.U.",1,44.0,iec62196T2,openSpace,SE-20,Multicarril
2024000990,NA-Zizurmayor-002,42.78895,-1.700146,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-12,Autopista libre\Autovía
2024000374,BU-ArandadeDuero-005,41.669884,-3.693358,IBERDROLA CLIENTES S.A.U,2,22.0,iec62196T2,onstreet,N-1A,Carretera convencional
2024000971,M-PARLA-002,40.2494,-3.766841,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-42,Autopista libre\Autovía
UWIVPSBI5S2PVSM4NSKN,"Repsol ES, CRED Ibarreta",43.29309,-3.006481,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,BI-10,Autopista libre\Autovía
2024006967,US_290_Villajoyosa,38.51536,-0.2350199,"PLENOIL, S.L.",1,60.0,iec62196T2,onstreet,N-332,Carretera convencional
LVXIJ7ZTASYZSNZMNIDB,NA-Pueyo-005,42.571297,-1.649195,IBERDROLA CLIENTES S.A.U,2,60.0,iec62196T2COMBO,onstreet,N-121,
2024004837,Hotel Castillo de Gorraiz Hotel & Spa,42.82215,-1.57922,WENEA EMOBILITY SERVICES S.L.,2,22.0,iec62196T2,onstreet,PA-30,Multicarril
2024004067,Café-Rest. El Maragato,42.465153,-6.07357,WENEA EMOBILITY SERVICES S.L.,7,150.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-6,Carretera convencional
T2CWFKZBBGBARUELKS5D,Estación bp Madrid-Av.Daroca,40.418068,-3.629777,CHARGING TOGETHER SL,2,100.0,chademo|iec62196T2COMBO,onstreet,R-3,Autopista peaje
2025000334,CARREFOUR AUGUSTA,41.65923,-0.9188606,CENTROS COMERCIALES CARREFOUR SA,1,50.0,chademo|iec62196T2COMBO,openSpace,N-232,Multicarril
2024002181,E-BI-Bilbao-016,43.2603,-2.950201,IBERDROLA CLIENTES S.A.U,16,7.3,iec62196T2,,BI-10,Autopista libre\Autovía
YDGKOHKGSJW1JR1HRNSU,TotalEnergies - Hotel Vejo,43.0054,-4.130219,"TotalEnergies Charging Services España, SLU",4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-67,Autopista libre\Autovía
2024006591,Decathlon Lugo,43.037315,-7.552978,EDP CLIENTES SAU,1,22.0,iec62196T2,,N-640,Carretera convencional
MSYJ1VMETMEAPCKEHGAW,Centro Comercial Bellavista,27.768133,-15.576291,Punto Recargas SL,10,70.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,GC-1,Autopista libre\Autovía
2024002047,E-28-BoadillaDelMonte-003,40.402348,-3.894544,IBERDROLA CLIENTES S.A.U,2,22.0,iec62196T2,onstreet,M-50,Autopista libre\Autovía
2023002929,21XP22T3KKJAK00576,38.129105,-4.900421,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,N-432,Carretera convencional
2024006271,24XP22T3QQJAN01174,38.129105,-4.900421,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,N-432,Carretera convencional
YRA3HTN1DNP9XHDL8LVD,Seur Teruel,40.333435,-1.111269,REPSOL SOLUCIONES ENERGÉTICAS SA,2,11.0,iec62196T2,openSpace,N-234,Carretera convencional
2024001768,EROSKI BURELA,43.646248,-7.349536,ENERGEA CONSULTING Y ASESORES SL,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-642,Carretera convencional
2024004422,ACCIONA - Hotel Las Artes - (subterráneo),40.256294,-3.6943762,ACCIONA Recarga,2,22.0,iec62196T2,inBuilding,A-4,Autopista libre\Autovía
FXP2LBZCFNUG0BF5ZJK9,M-BoadillaDelMonte-031,40.40237,-3.89456,IBERDROLA CLIENTES S.A.U,2,60.0,iec62196T2COMBO,onstreet,M-50,Autopista libre\Autovía
XKLZD32TW0JC3LLA0YYY,"Repsol, Torre Emperador planta -4",40.47939,-3.686855,REPSOL SOLUCIONES ENERGÉTICAS SA,20,7.36,iec62196T2,inBuilding,M-30,Autopista libre\Autovía
2023003755,61921022560005,42.732735,-1.613247,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,AP-15,Autopista peaje
BZVZQNQKJBJRNK6HUWSN,Av. del Parc - Turó,41.46842,2.28075,IBERDROLA CLIENTES S.A.U,2,21.0,domesticF|iec62196T2,openSpace,B-20,Autopista libre\Autovía
2025000585,Q8 Gasolinera La Lloreda - Gijón,43.522278,-5.715472,CHARGING TOGETHER SL,2,150.0,iec62196T2COMBO,onstreet,A-8,Autopista libre\Autovía
PIVWEWRHJAFQWSWXZCS1,E-M-Madrid-258,40.385147,-3.611489,IBERDROLA CLIENTES S.A.U,2,22.0,iec62196T2,openSpace,A-3,Autopista libre\Autovía
2024002438,E-AV-Avila-004,40.652313,-4.704091,IBERDROLA CLIENTES S.A.U,4,22.0,iec62196T2,,N-403,Multicarril
2023003800,61943050290011,40.33816,-1.10103,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-223,Carretera convencional
2024005395,20XM32T8KK3AR00016,43.24845,-2.90399,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-634,
2024004700,SA-Salamanca-013,40.95021,-5.65528,IBERDROLA CLIENTES S.A.U,4,175.0,iec62196T2COMBO,,A-50,Autopista libre\Autovía
2023003565,19XP22T3KK4AZ00985,40.451477,-3.8829,"ENDESA X WAY, S.L.",2,20.4,iec62196T2,openSpace,M-50,Autopista libre\Autovía
2024007211,Plaça Francesc Layret,41.44219,2.1777,"BARCELONA DE SERVEIS MUNICIPALS, SA",18,3.6,domesticF|iec62196T2,inBuilding,B-20,Autopista libre\Autovía
PDKXYW5GPACWGCSS7S0P,Ap. BSM - Pl. Francesc Layret,41.44219,2.1777,"BARCELONA DE SERVEIS MUNICIPALS, SA",18,3.6,domesticF|iec62196T2,inBuilding,B-20,Autopista libre\Autovía
2024002395,E-SE-Sevilla-020,37.36233,-5.957133,IBERDROLA CLIENTES S.A.U,6,22.0,iec62196T2,,SE-30,Autopista libre\Autovía
X2HQ1QHRTVSWM1NT5SD1,TotalEnergies - Cafe Rest. El Maragato,42.465122,-6.073517,"TotalEnergies Charging Services España, SLU",7,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-6,Carretera convencional
2024004197,Hotel Vejo,43.005375,-4.13028,WENEA EMOBILITY SERVICES S.L.,4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-67,Autopista libre\Autovía
N2DCCACRLISZDTPFXQFY,COSTCO ZARAGOZA GASOLINERA,41.636154,-0.9796881,COSTCO WHOLESALE SPAIN SLU,1,180.0,iec62196T2COMBO,openSpace,A-2,Autopista libre\Autovía
MRFQM978YJ4JAAEKFV2D,COSTCO ZARAGOZA CENTRO COMERCIAL,41.636154,-0.97968817,COSTCO WHOLESALE SPAIN SLU,11,7.4,iec60309x2single16|iec60309x2three32,openSpace,A-2,Autopista libre\Autovía
2024006873,US_059_Miranda_de_Ebro,42.692898,-2.9505982,"PLENOIL, S.L.",1,60.0,iec62196T2,onstreet,N-1,Carretera convencional
LL6UKHTAOAVKT6SZVT8V,"Repsol ES, Gestión De Estaciones De Servici",38.881786,-6.963889,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-430,Multicarril
NEIIRYCZMFY8CQMXEA21,"Repsol ES, CRED T4 Tierra - Madrid",40.49699,-3.597516,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,M-12,Autopista peaje
5RRTAOXDTG8M67TZXCCC,"Repsol, GLP-Campo de Gibraltar",36.200455,-5.419483,REPSOL SOLUCIONES ENERGÉTICAS SA,2,22.17,iec62196T2,openSpace,A-7S,Autopista libre\Autovía
2024005685,23XP22T3KKJCK00839,37.57363,-4.650403,"ENDESA X WAY, S.L.",2,21.0,iec62196T2,openSpace,N-331,Carretera convencional
2024002468,E-M-Madrid-110,40.40576,-3.591197,IBERDROLA CLIENTES S.A.U,6,22.0,iec62196T2,,R-3,Autopista peaje
2023002982,19XP22T3KK4AZ00988,40.451508,-3.88293,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,M-50,Autopista libre\Autovía
2024007389,Supermercado Consum Navàs,41.90206,1.87766,"ERANOVUM E-MOBILITY, S.L.",1,120.0,iec62196T2|iec62196T2COMBO,openSpace,C-16,Autopista libre\Autovía
2024000477,E-B-MolletDelValles-001,41.53998,2.221998,IBERDROLA CLIENTES S.A.U,2,22.0,iec62196T2,,C-33,Autopista peaje
ZXH06DNJR738EU9DZB4A,Centro Comercial Diagonal Mar,41.40969,2.216755,Punto Recargas SL,64,7.4,iec62196T2,onstreet,B-10,Autopista libre\Autovía
2024006420,"Aldaia, Spain",39.47156,-0.485578,Tesla Spain SLU,12,250.0,iec62196T2COMBO,openSpace,A-3,Autopista libre\Autovía
2024006767,Aguilar de Campoo (2),42.788998,-4.258028,"FENIE ENERGIA, SA",1,7.4,iec62196T2,onstreet,N-611,Carretera convencional
2024006118,C6E15BCC22FGHVQKVX,28.364576,-16.366354,"ENDESA X WAY, S.L.",2,120.0,iec62196T2COMBO,openSpace,TF-1,Autopista libre\Autovía
XOCDCDHAISCULXCDPK6X,E-M-AlcalaDeHenares-014,40.49816,-3.371043,IBERDROLA CLIENTES S.A.U,2,22.0,iec62196T2,openSpace,A-2,Autopista libre\Autovía
9W3Q9MCOA1EZXAA61EXG,Seur León,42.53897,-5.57427,REPSOL SOLUCIONES ENERGÉTICAS SA,2,11.09,iec62196T2,openSpace,LE-11,Autopista libre\Autovía
2023002449,HYC22BZ2902A-,38.534702,-0.169479,"CEPSA COMERCIAL PETRÓLEO,S.A.U.",2,150.0,iec62196T2COMBO,onstreet,N-332,Multicarril
2024007025,Ayuntamiento Xeraco 2,39.033485,-0.21519408,"FENIE ENERGIA, SA",1,11.0,domesticF|iec62196T2,onstreet,N-332,Carretera convencional
QCMMNK6DMY5BBORROIEX,Repsol Tech Lab,40.33755,-3.886013,REPSOL SOLUCIONES ENERGÉTICAS SA,6,7.3,iec62196T2,openSpace,A-5,Autopista libre\Autovía
B9TVN30B5S9EZOBWYNYS,FIGUERES - LAFON EdRR 2 Creu de la mà,42.259785,2.966682,"Etecnic Movilidad Electrica, SRL",2,55.0,chademo|iec62196T2|iec62196T2COMBO,other,N-2A,Carretera convencional
2024002400,E-A-Orihuela-023,37.927322,-0.735102,IBERDROLA CLIENTES S.A.U,6,22.0,iec62196T2,,AP-7N,Autopista peaje
2024006115,22XC11M2M03DB01174,28.364567,-16.366344,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace,TF-1,Autopista libre\Autovía
2023003772,61923022630006,39.587807,2.674838,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,Ma-13,Autopista libre\Autovía
2023003566,19XP22T3KK4AZ00986,40.451538,-3.88296,"ENDESA X WAY, S.L.",2,20.4,iec62196T2,openSpace,M-50,Autopista libre\Autovía
2024001017,BI-Galdakao-003,43.21966,-2.82107,IBERDROLA CLIENTES S.A.U,5,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-240,
2024004038,Hotel Rest. Perú,39.4748,-5.858357,WENEA EMOBILITY SERVICES S.L.,6,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-5,Autopista libre\Autovía
Z1CA62S6BBOAM5P9C0LM,"Eroski, Arcco Amara",43.305283,-1.973914,REPSOL SOLUCIONES ENERGÉTICAS SA,2,22.17,iec62196T2,openSpace,GI-20,Autopista libre\Autovía
GJ0LCKR3HLXHASPQTY8X,"Repsol ES, AFRILUC 2012",39.421425,-0.379089,REPSOL SOLUCIONES ENERGÉTICAS SA,1,25.0,chademo|iec62196T2COMBO,openSpace,V-31,Autopista libre\Autovía
2024006116,22XC11M2M03DB01173,28.364555,-16.366335,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace,TF-1,Autopista libre\Autovía
4NQXIMGAXXWDOAY23EPL,Rda. Triana. Sevilla,37.38271,-6.010245,"Wenea Services Spain, S.L.",2,22.0,iec62196T2,onstreet,N-630,Multicarril
2024004636,DFG - Ikaztegieta,43.095535,-2.1239376,Diputación Foral de Gipuzkoa,2,22.0,iec62196T2,onstreet,A-1,Autopista libre\Autovía
2024003621,HOSPITAL UNIVERSITARIO INFANTA LEONOR,40.38655,-3.61792,REMO SUSTAINABLE MOBILITY S.L,16,60.0,iec62196T2|iec62196T2COMBO,openSpace,A-3,Autopista libre\Autovía
IPZ4TSXWJZIID19BVWGA,"Mercadona, San Severiano, Cadíz",36.519688,-6.278517,REPSOL SOLUCIONES ENERGÉTICAS SA,4,22.17,iec62196T2,openSpace,CA-35,Autopista libre\Autovía
2024000305,CS-SantaMagdalenadePolpis-002,40.355354,0.30131,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-340,Carretera convencional
2023002940,19XP22T3KK4AZ00982,40.451538,-3.88299,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,M-50,Autopista libre\Autovía
5HVPZBYXAY2ZW82ZXY5Y,"Repsol ES, Pafer Zalla S.L",43.31964,-3.045963,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,AP-8,Autopista peaje
2024006580,AYUNTAMIENTO DE VIANA,42.51618,-2.3717446,"FENIE ENERGIA, SA",1,22.0,domesticF|iec62196T2,onstreet,N-111,
ESBM843FDDPJT4PB6VMR,Torrefarrera - SELBA EdRSR 1,41.673542,0.608108,"Etecnic Movilidad Electrica, SRL",2,22.08,iec62196T2,other,N-230,Carretera convencional
XJ1JBJSMWLKSFLAZUEGY,"Repsol ES, Lence Torres, S.L. 2",43.03935,-7.573201,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-6,Multicarril
2024006117,22XC11M2M03DB01027,28.364536,-16.366314,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace,TF-1,Autopista libre\Autovía
FXY4SCV2ETMMDSGK4ZD9,LO-LOGROÑO-017,42.462162,-2.417533,IBERDROLA CLIENTES S.A.U,2,100.0,iec62196T2COMBO,onstreet,A-13,Autopista libre\Autovía
MAGF5HYWTBAYQL1L6K4V,Parking Innside Melia Valdebebas,40.491592,-3.605902,"Wenea Services Spain, S.L.",32,7.4,iec62196T2,onstreet,M-12,Autopista peaje
2024007327,Supermercado Diaz Cadenas La Carolina,38.27831,-3.60797,"ERANOVUM E-MOBILITY, S.L.",1,120.0,iec62196T2|iec62196T2COMBO,openSpace,A-4,Autopista libre\Autovía
2024002043,HU-Villanua-002,42.678593,-0.532819,IBERDROLA CLIENTES S.A.U,2,22.0,iec62196T2,,N-330,Carretera convencional
2024003408,CONFORAMA Santander,43.440376,-3.841278,Punto Recargas SL,3,80.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,S-10,Autopista libre\Autovía
2023002117,Centro Porsche Zaragoza CP2,41.6358,-0.860318,"AUTOMOVILES ARTAL, S.L.",1,320.0,iec62196T2COMBO,other,A-68,Multicarril
2024000095,E-GR-Loja-001,37.163635,-4.130184,IBERDROLA CLIENTES S.A.U,4,22.0,iec62196T2,,A-92,Autopista libre\Autovía
ABWZQKIJUK931JK5BTBR,"Mercadona, Av. de la Flores, Huelva",37.27926,-6.930176,REPSOL SOLUCIONES ENERGÉTICAS SA,6,22.17,iec62196T2,openSpace,H-30,Autopista libre\Autovía
2024006631,E-PO-Vigo-008,42.210365,-8.748257,IBERDROLA CLIENTES S.A.U,4,22.0,iec62196T2,,VG-20,Multicarril
WJRCDKEQBKDVGIPV1XBE,MASYMAS PUZOL,39.624615,-0.3040607,"ZERO CARBON EMOBILITY, S.L.",1,90.0,iec62196T2COMBO,openSpace,V-23,Autopista libre\Autovía
2025000261,Telpark - El Ferial,40.626335,-3.1639235,MAKSU ESPAÑA SL,12,22.0,iec62196T2,inBuilding,A-2,Autopista libre\Autovía
2024006945,US_241_Vigo_IV,42.206715,-8.751688,"PLENOIL, S.L.",1,60.0,iec62196T2,onstreet,VG-20,Autopista libre\Autovía
NIWUJNYK34AYWG19XFTI,TotalEnergies - Rest. Castillo de Izan,41.753857,-3.684663,"TotalEnergies Charging Services España, SLU",6,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-1,Autopista libre\Autovía
20RV02Z3W5JQTJNA81VV,"Repsol ES, CRED Moratalaz",40.407505,-3.65204,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-3,Autopista libre\Autovía
2024000170,B-CornelladeLlobregat-001,41.348312,2.083199,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-2,Autopista libre\Autovía
2024004099,Hotel Plazaola,42.919125,-1.831256,"Wenea Services Spain, S.L.",4,150.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-15,Autopista libre\Autovía
2023003173,62052045780003,41.193947,1.238754,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,N-240,Carretera convencional
2024006874,US_065_Alfaz_del_Pi_II,38.582138,-0.1061698,"PLENOIL, S.L.",1,60.0,iec62196T2,onstreet,AP-7N,Autopista libre\Autovía
2024006864,US_007_Madrid_II,40.367638,-3.691119,"PLENOIL, S.L.",1,60.0,iec62196T2,onstreet,M-40,Autopista libre\Autovía
Q0DL1CQQQFJ9KW4CO9QD,ALDI PALMA-LLEVANT,39.567074,2.6852593,REMO SUSTAINABLE MOBILITY S.L,2,80.0,iec62196T2|iec62196T2COMBO,openSpace,Ma-19,Autopista libre\Autovía
2024004062,Rest. Castillo de Izán,41.75388,-3.68464,WENEA EMOBILITY SERVICES S.L.,6,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-1,Autopista libre\Autovía
DSRBGV2XEY1PEHTOIZQH,Port de l'Ampolla - INGETEAM EdRSR 11,40.812195,0.711547,"Etecnic Movilidad Electrica, SRL",2,22.0,iec62196T2,other,AP-7N,Autopista libre\Autovía
2025000008,E-BI-Santurtzi-004,43.32021,-3.046288,IBERDROLA CLIENTES S.A.U,4,22.0,iec62196T2,,AP-8,Autopista peaje
LMYPYU8BEBKQUUYC8QLS,"Repsol, Torre Emperador planta -3",40.4792,-3.686687,REPSOL SOLUCIONES ENERGÉTICAS SA,21,7.36,iec62196T2,inBuilding,M-30,Autopista libre\Autovía
2024006569,El Franco,43.550896,-6.828793,EDP CLIENTES SAU,1,7.4,iec62196T2,other,N-634,Carretera convencional
5MZ5QBSEACEWKDD3JMSH,TotalEnergies - Hotel Plazaola,42.91915,-1.8312,"TotalEnergies Charging Services España, SLU",4,150.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-15,Autopista libre\Autovía
2023002067,Centro Comercial Bahía Center,40.46544,-3.59291,Punto Recargas SL,6,120.0,chademo|iec62196T2COMBO,onstreet,M-11,Autopista libre\Autovía
2024002390,E-M-Madrid-186,40.36278,-3.765638,IBERDROLA CLIENTES S.A.U,4,22.0,iec62196T2,,M-40,Autopista libre\Autovía
2024000195,O-OVIEDO-019,43.3597,-5.8551,IBERDROLA CLIENTES S.A.U,2,22.0,iec62196T2,onstreet,O-12,Autopista libre\Autovía
2024000820,Allego NISSAN COMERCIAL ARRE MOTOR,42.844635,-1.615217,Allego Spain S.L.U,2,50.0,chademo|iec62196T2COMBO,other,PA-30,Multicarril
2024004429,ACCIONA - El Ejido - CCS,36.771137,-2.8267684,ACCIONA Recarga,2,100.0,iec62196T2COMBO,openSpace,N-340A,Carretera convencional
2024000846,M-Getafe-007,40.30273,-3.696051,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-4,Autopista libre\Autovía
BX0GYYVQHUWKB2OGGLHR,MASYMAS CHIVA,39.46963,-0.7078082,"ZERO CARBON EMOBILITY, S.L.",1,90.0,iec62196T2COMBO,openSpace,A-3,Autopista libre\Autovía
2024006008,23XP22T3QQJAN00090,37.910744,-6.820398,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,N-433,Carretera convencional
2024003946,DIPBA Herrera del Duque,39.17127,-5.05328,WENEA EMOBILITY SERVICES S.L.,2,22.0,iec62196T2,onstreet,N-502,Carretera convencional
OAVFJWLLIW3VOA5ZG16H,Q8 Gasolinera Andújar,38.039143,-4.03937,CHARGING TOGETHER SL,2,100.0,chademo|iec62196T2COMBO,onstreet,A-4,Autopista libre\Autovía
2023003217,1591001018,41.37973,2.18913,"ENDESA X WAY, S.L.",2,21.06,iec62196T2,openSpace,B-10,Autopista libre\Autovía
2024006405,"Pamplona,  Spain",42.783726,-1.63107,Tesla Spain SLU,8,250.0,iec62196T2COMBO,,A-15,Autopista libre\Autovía
NLTGIL7RKF3PQWIFQKDF,"Repsol ES, TERA GASOLINERA S.L.",42.572495,-5.583343,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,LE-30,Autopista libre\Autovía
2024001062,M-BARAJAS-006,40.446465,-3.576161,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-2,Autopista libre\Autovía
2024000014,O-OVIEDO-023,43.3594,-5.85295,IBERDROLA CLIENTES S.A.U,2,22.0,iec62196T2,onstreet,O-12,Autopista libre\Autovía
2024000394,H-Huelva-007,37.26511,-6.92297,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2COMBO,openSpace,H-30,Autopista libre\Autovía
2024007441,E-A-GataDeGorgos-003,38.7769,0.0889,IBERDROLA CLIENTES S.A.U,2,11.0,iec62196T2,,N-332,Carretera convencional
CRY1592ERTB4GOBRRLJZ,TotalEnergies - Rest. Rio Verde,39.13819,-0.52071,"TotalEnergies Charging Services España, SLU",4,150.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-7,Autopista libre\Autovía
LGFH6TQTG6N4505IX2UB,Seur Bilbao,43.250748,-2.893243,REPSOL SOLUCIONES ENERGÉTICAS SA,18,11.09,iec62196T2,openSpace,N-634,
2025000389,CARREFOUR ORENSE,42.320877,-7.877487,CENTROS COMERCIALES CARREFOUR SA,1,50.0,chademo|iec62196T2COMBO,openSpace,N-525,Carretera convencional
2023003052,HYC22BZ0345A,43.34722,-8.419643,"ENDESA X WAY, S.L.",2,150.0,iec62196T2COMBO,openSpace,AC-14,Autopista libre\Autovía
ADAOAPYJMSJYD2UE7NIJ,"Mercadona, Ctra. de Castañera, Asturias",43.378517,-5.185025,REPSOL SOLUCIONES ENERGÉTICAS SA,4,22.17,iec62196T2,openSpace,N-634,Carretera convencional
QL7RGBQHHWSPHLVH2QCT,"Repsol ES, CRED BERRIOZAR",42.840054,-1.676699,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,PA-34,Multicarril
CMFCS3OFYUX8DQO6DQDG,US_121_San Roque I,36.21056,-5.39799,"PLENOIL, S.L.",1,60.0,iec62196T2COMBO,onstreet,A-7S,Autopista libre\Autovía
2024006517,Parking Centro de Salud MUTILVA,42.789818,-1.617759,"FENIE ENERGIA, SA",1,7.4,domesticF|iec62196T2,onstreet,PA-30,Multicarril
2024000826,Allego NISSAN RAFAEL ALMENAR,39.964195,-0.064391,Allego Spain S.L.U,2,50.0,chademo|iec62196T2COMBO,other,CS-22,Autopista libre\Autovía
NABLPJ5HNZK1ERIJAIHA,"Mercadona, Esla, Madrid",40.38935,-3.49292,REPSOL SOLUCIONES ENERGÉTICAS SA,4,22.17,iec62196T2,openSpace,R-3,Autopista peaje
